Rupture Index,Magnitude,Average Rake (degrees),Area (m^2),Length (m)
17422,8.570828755811693,0.0,2.956880115606589E10,328386.5368948641
17423,8.608578975268372,0.0,3.225402944596977E10,358207.5309493769
17424,8.643300385281513,0.0,3.4938594203735664E10,388021.6367511313
17425,8.675440669159329,0.0,3.762233499924547E10,417826.48176763323
17426,8.705357001972988,0.0,4.03052957450757E10,447623.68009601533
17427,8.733336505293693,0.0,4.2987446324583984E10,477411.9943442058
17428,8.759616134894063,0.0,4.566897930718502E10,507192.30194063624
17429,8.784390107467807,0.0,4.834986940594641E10,536963.8032745449
17430,8.807821365029017,0.0,5.103011992282215E10,566726.4973575807
17431,8.830048069534461,0.0,5.370977315367379E10,596481.5695390864
17432,8.85118754766015,0.0,5.638879573487172E10,626229.4808800656
17433,8.871339361051035,0.0,5.906696487621798E10,655967.7028127573
17434,8.890593232595615,0.0,6.174453842138883E10,685699.1704720309
17435,8.909026167871959,0.0,6.442159957875887E10,715425.6504164308
17436,8.926705877983025,0.0,6.70982562417646E10,745147.9637414033
17437,8.94369120599455,0.0,6.977447551997562E10,774865.4188724646
17438,8.960034690408285,0.0,7.24502824998412E10,804578.335364447
17439,8.975782819161743,0.0,7.512564772221773E10,834286.4903885917
17440,8.990977374575305,0.0,7.780057410172447E10,863989.1852086742
17441,9.005656033998612,0.0,8.047509118217635E10,893687.0867579756
17442,9.019852434032469,0.0,8.314916517478386E10,923379.7421436107
17443,9.033597162182076,0.0,8.582279153802655E10,953067.4842708394
17444,9.051274175205311,0.0,8.938809240212375E10,982749.0796027092
17445,9.068256432607493,0.0,9.295268635545473E10,1012424.1402240196
17446,9.084596095204613,0.0,9.651651369708617E10,1042092.8657530849
17447,7.353719752525486,0.0,1.7935907807350814E9,59786.36405157509
17448,7.529764749642303,0.0,2.6901008109093127E9,89670.03173699553
17449,7.6546565357864775,0.0,3.5864144867146177E9,119547.15471059352
17450,7.751523417355973,0.0,4.482574014319826E9,149419.14215158467
17451,7.95577768506795,0.0,7.17434014874434E9,119547.15471059352
17452,8.052644178560575,0.0,8.967028797889381E9,149419.14215158467
17453,8.131787532466493,0.0,1.0759497927488016E10,179287.21814408057
17454,8.198695970054837,0.0,1.2551641258146105E10,209149.0747323207
17455,8.25664832258715,0.0,1.4343427246610838E10,239005.35180585596
17456,8.30776272900518,0.0,1.613494160804211E10,268857.3407521225
17457,8.353484373251094,0.0,1.7926235314114906E10,298706.0455735555
17458,8.394840587366105,0.0,1.971720505445374E10,328549.31151153863
17459,8.432591252008695,0.0,2.150780347742815E10,358386.4203742988
17460,8.467312771118028,0.0,2.3297945081183895E10,388215.91789710853
17461,8.499453205654977,0.0,2.508754054608337E10,418036.1430281262
17462,8.529369174508183,0.0,2.6876585247645844E10,447846.9075044801
17463,8.557348309892369,0.0,2.8665086449301723E10,477648.98323562054
17464,8.583628104499581,0.0,3.04532101626205E10,507444.2583618503
17465,8.608402897863963,0.0,3.2240955227418324E10,537232.6303766822
17466,8.631835541900976,0.0,3.4028324882093044E10,567013.6303108208
17467,8.654063855632039,0.0,3.5815326030001305E10,596787.8968242203
17468,8.675204843420973,0.0,3.760191126212146E10,626554.9399833817
17469,8.695358099700783,0.0,3.938793375474396E10,656312.7141052515
17470,8.714613332719718,0.0,4.117356323024752E10,686064.2128703811
17471,8.733047304196749,0.0,4.295883004565093E10,715809.7751463754
17472,8.750727873120182,0.0,4.474381737097748E10,745550.8045803137
17473,8.767713992377296,0.0,4.6528512850542755E10,775286.9491709849
17474,8.784058200391073,0.0,4.831293236973976E10,805018.9199790595
17475,8.7998069632246,0.0,5.009705292546809E10,834745.988697665
17476,8.815002256300772,0.0,5.1880898424859535E10,864468.1345403165
17477,8.829681664835565,0.0,5.3664478459298706E10,894185.5275317959
17478,7.353894430459011,0.0,1.79431232822631E9,59810.40982601383
17479,7.529945664728496,0.0,2.6912216672945037E9,89707.3898510151
17480,7.6548394918126474,0.0,3.5879256620297227E9,119597.52283485707
17481,7.751705597391506,0.0,4.484454783569555E9,149481.82999660075
17482,7.830849305999914,0.0,5.380881721813139E9,179362.7258599889
17483,7.897759643011669,0.0,6.277169517378898E9,209238.98537218524
17484,7.955712727143249,0.0,7.173267153500269E9,239108.90478313234
17485,8.006827318714414,0.0,8.069221812496998E9,268974.06357401196
17486,8.052548541377188,0.0,8.965054359008713E9,298835.1456902356
17487,8.093904468975134,0.0,9.860726215276714E9,328690.8669816759
17488,8.131654854280518,0.0,1.07562113690078E10,358540.3741050662
17489,8.166376136496705,0.0,1.1651468050979357E10,388382.2647313514
17490,8.198516545954298,0.0,1.2546456747657988E10,418215.224283182
17491,8.228432767114636,0.0,1.3441178485307495E10,448039.2844767438
17492,8.256411792572793,0.0,1.4335617497112476E10,477853.9160341501
17493,8.28269192250056,0.0,1.5229882885482E10,507662.7639276243
17494,8.30746749649624,0.0,1.6123976822600407E10,537465.8962411269
17495,8.330901695090724,0.0,1.701791655420588E10,567263.8895757275
17496,8.353131839935571,0.0,1.7911689796715374E10,597056.3314250946
17497,8.374274684561055,0.0,1.880526368405256E10,626842.1318017703
17498,8.394429560573354,0.0,1.969855302217057E10,656618.4420298652
17499,8.41368609665631,0.0,2.059163745362698E10,686387.9252788221
17500,8.432121202817525,0.0,2.1484537541046936E10,716151.2568084887
17501,8.449802741736367,0.0,2.2377294029676468E10,745909.8047548536
17502,7.353006322521264,0.0,1.7906468049251137E9,59688.223203564216
17503,7.529014992948304,0.0,2.685460679787713E9,89515.35489754051
17504,7.653890051740037,0.0,3.580090417935958E9,119336.34070598091
17505,7.750750027423775,0.0,4.474598558455786E9,149153.2909263956
17506,7.955044080026733,0.0,7.1622315555157795E9,119336.34070598091
17507,8.051905348511525,0.0,8.951786869304905E9,149153.2909263956
17508,8.131037573083187,0.0,1.074093395167212E10,178963.19611270688
17509,8.197938071641728,0.0,1.2529756145219994E10,208767.87171301164
17510,8.255889285645758,0.0,1.4318380428907919E10,238569.3156145875
17511,8.307003044048617,0.0,1.6106742374285585E10,268365.70983305754
17512,8.352720714144292,0.0,1.789474166207956E10,298156.26965938054
17513,8.307250036456843,0.0,1.6115905232991245E10,178963.19611270688
17514,8.374151741798169,0.0,1.8799940921451366E10,208767.87171301164
17515,8.4321038297543,0.0,2.1483678112264668E10,238569.3156145875
17516,8.48321863762882,0.0,2.416704225118755E10,268365.70983305754
17517,8.528937063358466,0.0,2.684985704873497E10,298156.26965938054
17518,8.570288711125702,0.0,2.953205519676397E10,327938.9611186837
17519,8.608034146464437,0.0,3.221359161782764E10,357714.5522092015
17520,8.642751455949323,0.0,3.4894461188591835E10,387484.08354326274
17521,8.674892015215033,0.0,3.757483581795152E10,417250.3269987351
17522,8.704809509372836,0.0,4.0254516900040276E10,447009.505827492
17523,8.557158290259334,0.0,2.8652547160788425E10,238569.3156145875
17524,8.608273796313293,0.0,3.223137245927239E10,268365.70983305754
17525,8.653993023665864,0.0,3.580948514089064E10,298156.26965938054
17526,8.695345560713978,0.0,3.938679655816296E10,327938.9611186837
17527,8.733091661129642,0.0,4.296321790101081E10,357714.5522092015
17528,8.767809014383587,0.0,4.653869423999585E10,387484.08354326274
17529,8.799948582986975,0.0,5.01133918332685E10,417250.3269987351
17530,8.82986498104662,0.0,5.368713510520815E10,447009.505827492
17531,8.85784443714331,0.0,5.72597854708866E10,476757.30211421836
17532,8.88412059360723,0.0,6.083113254725708E10,506489.7963768752
17533,8.908889475333936,0.0,6.4401326293210625E10,536210.5650401416
17534,8.932316627115068,0.0,6.7970738598237144E10,565925.6958168888
17535,8.954539193728264,0.0,7.153928255697029E10,595634.2145598053
17536,8.751011145476202,0.0,4.477301146772947E10,298156.26965938054
17537,8.792364061104518,0.0,4.924580803873287E10,327938.9611186837
17538,8.830110431182947,0.0,5.3717486063552284E10,357714.5522092015
17539,8.86482777801546,0.0,5.818795109921595E10,387484.08354326274
17540,8.896966841865737,0.0,6.265737043013811E10,417250.3269987351
17541,8.926882518689585,0.0,6.7125552713882744E10,447009.505827492
17542,8.954861949831118,0.0,7.159246846793071E10,476757.30211421836
17543,8.981138968042288,0.0,7.60579094814196E10,506489.7963768752
17544,9.005909341309223,0.0,8.052204295897864E10,536210.5650401416
17545,9.02933797675791,0.0,8.498522850651462E10,565925.6958168888
17546,9.05156196644269,0.0,8.944734635258496E10,595634.2145598053
17547,9.072696913715621,0.0,9.390796545858282E10,625331.5699381332
17548,9.092846242392575,0.0,9.8367533657324E10,655021.0465543736
17549,9.112098802588577,0.0,1.0282633676366396E11,684706.9551613077
17550,9.130531769240749,0.0,1.0728459133507167E11,714390.8114454541
17551,9.148211557365903,0.0,1.117421849252589E11,744070.9453356155
17552,9.165196968943047,0.0,1.1619905320269962E11,773745.6650841195
17553,9.181540104306055,0.0,1.2065511638424829E11,803414.14763963
17554,9.197287511881916,0.0,1.2511032952096922E11,833075.4090470318
17555,9.2124815335076,0.0,1.2956485294095673E11,862731.7561933352
17556,9.22715963859072,0.0,1.3401867744488907E11,892383.9708693677
17557,9.241355511221341,0.0,1.3847176127485046E11,922031.1656615104
17558,9.25509922349902,0.0,1.4292392808152466E11,951671.3296093002
17559,9.268418470571484,0.0,1.473751314861454E11,981304.1808773173
17560,9.281338461053247,0.0,1.518253218323947E11,1010929.5220521068
17561,9.29388396546591,0.0,1.5627507957852048E11,1040553.2164345883
17562,9.306070987463123,0.0,1.6072253149635492E11,1070157.4730549837
17563,9.317911712958937,0.0,1.6516480269265738E11,1099711.8501259175
17564,9.329435066604475,0.0,1.6960586623225668E11,1129260.8328427963
17565,9.34066516423453,0.0,1.740487783864212E11,1158829.7311449782
17566,9.351617457692178,0.0,1.7849386147183704E11,1188417.520455904
17567,9.362301947310684,0.0,1.8293962583454898E11,1218011.8942092084
17568,9.366497834104631,0.0,1.8471564379840482E11,1247601.0273045895
17569,9.257801828629049,0.0,1.4381611472217322E11,951671.3296093002
17570,9.273644693748977,0.0,1.4915933365428964E11,981304.1808773173
17571,9.288926511553019,0.0,1.5450134671371805E11,1010929.5220521068
17572,9.303687361879682,0.0,1.5984282114165076E11,1040553.2164345883
17573,9.317956320238252,0.0,1.6518176799926593E11,1070157.4730549837
17574,9.33175736255043,0.0,1.7051522711929703E11,1099711.8501259175
17575,9.342923744743047,0.0,1.7495629065889633E11,1129260.8328427963
17576,9.353814679099125,0.0,1.7939920281306085E11,1158829.7311449782
17577,9.36444429446357,0.0,1.8384428589847668E11,1188417.520455904
17578,9.374821518295422,0.0,1.8829005026118863E11,1218011.8942092084
17579,9.378898733242004,0.0,1.9006606822504446E11,1247601.0273045895
17580,7.353235433327656,0.0,1.7915917057697496E9,59719.72011231442
17581,7.529257635867991,0.0,2.686961483581453E9,89565.37895316017
17582,7.654138749441151,0.0,3.5821411375798225E9,119404.69443705343
17583,7.751001309983046,0.0,4.477188310849118E9,149239.60335479744
17584,7.955282292421101,0.0,7.166161152342833E9,119404.69443705343
17585,8.0521471216273,0.0,8.956771750404657E9,149239.60335479744
17586,8.131283174221988,0.0,1.0747009862611032E10,179067.94576598864
17587,8.198185792982178,0.0,1.2536905158066477E10,208890.66807060715
17588,8.25613849628357,0.0,1.4326599093477383E10,238710.0380087358
17589,8.307254516913147,0.0,1.6116071495895285E10,268525.70857242047
17590,8.352973716162104,0.0,1.790516944774108E10,298335.12057813647
17591,8.307485112322578,0.0,1.612463085635688E10,179067.94576598864
17592,8.374389005132365,0.0,1.881021450415569E10,208890.66807060715
17593,8.432342100625132,0.0,2.1495468142001137E10,238710.0380087358
17594,8.483458647435507,0.0,2.418040170398012E10,268525.70857242047
17595,8.529178657235803,0.0,2.686479753989675E10,298335.12057813647
17596,8.570532365116204,0.0,2.954862835219633E10,328138.04900496907
17597,8.60827931833645,0.0,3.22317822819193E10,357932.907910359
17598,8.642996717168737,0.0,3.491417289341101E10,387720.85724397487
17599,8.675135214259207,0.0,3.759588313442539E10,417503.23203401803
17600,8.705050399715986,0.0,4.02768511118616E10,447278.44498646876
17601,8.557384724663887,0.0,2.866749006606026E10,238710.0380087358
17602,8.608501232375383,0.0,3.224825617455096E10,268525.70857242047
17603,8.654221437848376,0.0,3.582832386673559E10,298335.12057813647
17604,8.695575325903661,0.0,3.940763983276625E10,328138.04900496907
17605,8.733322402753139,0.0,4.298605044446078E10,357932.907910359
17606,8.76803978215808,0.0,4.656342975263111E10,387720.85724397487
17607,8.800177916554754,0.0,5.0139861731295E10,417503.23203401803
17608,8.830092504084831,0.0,5.3715268720536194E10,447278.44498646876
17609,8.858071650955946,0.0,5.7289750467182335E10,477043.40054938383
17610,8.884349591427842,0.0,6.08632165042861E10,506795.93812665215
17611,8.909121395711608,0.0,6.443572688050896E10,536537.9292029751
17612,8.932551181845787,0.0,6.800745834176517E10,566273.8701468242
17613,8.954776119192768,0.0,7.157832086262029E10,596001.8678781595
17614,8.975912129674274,0.0,7.514801962328099E10,625719.519229974
17615,8.996062569808512,0.0,7.871690363680156E10,655429.8675037138
17616,9.015315904649807,0.0,8.228512984824455E10,685135.3691418098
17617,9.033749337525855,0.0,8.585286886165065E10,714838.1149365773
17618,9.051429454374183,0.0,8.94200582832208E10,744537.124009335
17619,9.068415252160477,0.0,9.298668499175894E10,774231.1176938683
17620,9.084758863692365,0.0,9.655269377620753E10,803919.2391445182
17621,9.100506915975934,0.0,1.0011806899548701E11,833600.8647226553
17622,9.115701578415603,0.0,1.0368290193202892E11,863278.0519878468
17623,9.130380218475228,0.0,1.0724715995125569E11,892950.8559012989
17624,9.14457660322103,0.0,1.1081082820038356E11,922618.9226975242
17625,9.1616955188059,0.0,1.152659769095657E11,952280.5179441717
17626,9.17816183686819,0.0,1.1972021048531221E11,981935.1724469281
17627,9.194023141732005,0.0,1.2417346331864026E11,1011582.6904830191
17628,9.209323860781023,0.0,1.2862622687273445E11,1041227.2600599331
17629,9.224097466080755,0.0,1.3307704597713525E11,1070850.2972352314
17630,9.238372395563573,0.0,1.3752387382602E11,1100428.2608496228
17631,9.24945502049923,0.0,1.4107846784806686E11,1129998.082789292
17632,9.260265611487522,0.0,1.4463431312420572E11,1159586.9914974682
17633,9.270818325606927,0.0,1.481917624940539E11,1189196.6249792057
17634,7.353438052165286,0.0,1.7924277636542282E9,59747.59016584097
17635,7.529474157337043,0.0,2.688301428179001E9,89610.04863745239
17636,7.654366482278508,0.0,3.5840200147630095E9,119467.33809582121
17637,7.75123357894785,0.0,4.479583439555538E9,149319.45358152056
17638,7.955499327555999,0.0,7.169743282061476E9,119467.33809582121
17639,8.052369000686022,0.0,8.961348898209055E9,149319.45358152056
17640,8.131508704747922,0.0,1.0752592275064974E10,179165.7145613956
17641,8.19841398294643,0.0,1.2543494122320585E10,209006.16708778503
17642,8.256367839773487,0.0,1.4334166731880503E10,238843.26317570795
17643,8.307485091546823,0.0,1.6124630084986801E10,268676.6664059126
17644,8.353205874423185,0.0,1.7914743478811077E10,298503.8486303706
17645,8.30769867129547,0.0,1.6132561904005997E10,179165.7145613956
17646,8.374604754245489,0.0,1.881956138738298E10,209006.16708778503
17647,8.43255864367596,0.0,2.1506188655939625E10,238843.26317570795
17648,8.483675608235572,0.0,2.419248455555764E10,268676.6664059126
17649,8.529396394130794,0.0,2.6878269805649918E10,298503.8486303706
17650,8.570750859724534,0.0,2.9563498095553795E10,328324.8426848834
17651,8.608498628870189,0.0,3.2248062853319695E10,358138.9484866378
17652,8.643215969066567,0.0,3.49318036488295E10,387943.79350313975
17653,8.675353268975497,0.0,3.761476439465973E10,417740.99183152185
17654,8.70526668885375,0.0,4.029691497416802E10,447529.30607971235
17655,8.733245586977802,0.0,4.297844795676905E10,477309.61367614276
17656,8.759524440710209,0.0,4.5659338055530426E10,507081.1150100514
17657,8.78429775191154,0.0,4.833958857240617E10,536843.8090930872
17658,8.807728776462149,0.0,5.101924180325781E10,566598.881274593
17659,8.829955000346112,0.0,5.369826438445574E10,596346.7926155721
17660,8.851092326229175,0.0,5.6376433525802E10,626085.0145482639
17661,8.871244077427797,0.0,5.9054007070972855E10,655816.4822075374
17662,8.890498476648256,0.0,6.1731068228342896E10,685542.9621519373
17663,8.908932622500325,0.0,6.440772489134863E10,715265.2754769098
17664,8.926613233100312,0.0,6.708394416955966E10,744982.7306079711
17665,8.943599548113038,0.0,6.975975114942523E10,774695.6470999535
17666,8.959943769466822,0.0,7.243511637180177E10,804403.8021240982
17667,8.975692598985178,0.0,7.51100427513085E10,834106.4969441807
17668,8.990887971414367,0.0,7.778455983176038E10,863804.3984934821
17669,9.005567210704715,0.0,8.04586338243679E10,893497.0538791172
17670,9.019764129105944,0.0,8.313226018761058E10,923184.7960063459
17671,9.038001400886209,0.0,8.669756105170778E10,952866.3913382157
17672,9.05550019932553,0.0,9.026215500503874E10,982541.4519595262
17673,9.072317602714232,0.0,9.382598234667018E10,1012210.1774885914
17674,9.088506195011401,0.0,9.738940900456421E10,1041875.602933856
17675,7.353637244664523,0.0,1.7932500638879519E9,59775.00317888732
17676,7.529678035385201,0.0,2.6895637396932573E9,89652.1261524853
17677,7.654572825055773,0.0,3.585723267298466E9,119524.11359347645
17678,7.751445073407362,0.0,4.481765458653517E9,149392.18958597234
17679,7.955695230288139,0.0,7.172978162430148E9,119524.11359347645
17680,8.052567575808723,0.0,8.965447292028782E9,149392.18958597234
17681,8.13171053961204,0.0,1.075759062268687E10,179254.04617421248
17682,8.198617604897727,0.0,1.2549376611151604E10,209110.32324774773
17683,8.256571521835802,0.0,1.4340890972582876E10,238962.3121940143
17684,8.307688516143259,0.0,1.6132184678655674E10,268811.01701544726
17685,8.353409726832917,0.0,1.7923154418994507E10,298654.2829534304
17686,8.394764541778946,0.0,1.9713752841968918E10,328491.39181619056
17687,8.432512312134136,0.0,2.1503894445724663E10,358320.8893390003
17688,8.467229714914701,0.0,2.3293489910624134E10,388141.11447001796
17689,8.49936653857082,0.0,2.508253461218661E10,417951.87894637184
17690,8.529279492927298,0.0,2.6871035813842487E10,447753.9546775123
17691,8.557258504027875,0.0,2.8659159527161266E10,477549.229803742
17692,8.58353817128597,0.0,3.0446904591959087E10,507337.60181857384
17693,8.608312894000374,0.0,3.223427424663381E10,537118.6017527125
17694,8.63174556194092,0.0,3.4021275394542072E10,566892.868266112
17695,8.65397332126626,0.0,3.580786062666223E10,596659.9114252734
17696,8.675112110195476,0.0,3.759388311928472E10,626417.6855471432
17697,8.695265237498816,0.0,3.9379512594788284E10,656169.1843122728
17698,8.71452067211375,0.0,4.11647794101917E10,685914.7465882672
17699,8.732955668635867,0.0,4.294976673551825E10,715655.7760222055
17700,8.750637060285886,0.0,4.4734462215083534E10,745391.9206128767
17701,8.767624086882584,0.0,4.651888173428053E10,775123.8914209512
17702,8.78396892786937,0.0,4.830300229000885E10,804850.9601395568
17703,8.799718485348471,0.0,5.008684778940031E10,834573.1059822083
17704,8.81491459825573,0.0,5.187042782383948E10,864290.4989736876
17705,8.829594608277656,0.0,5.3653722205333115E10,894002.7457992946
17706,7.353824100414782,0.0,1.7940217788566296E9,59800.72808480943
17707,7.529865632857998,0.0,2.690725773591849E9,89690.8610686514
17708,7.654758292451113,0.0,3.587254895131682E9,119575.1682303951
17709,7.751630735099182,0.0,4.483681833375265E9,149456.06409378324
17710,7.830775684229696,0.0,5.379969628941024E9,179332.3236059796
17711,7.897683375579282,0.0,6.276067265062395E9,209202.2430169267
17712,7.955637330171692,0.0,7.172021924059124E9,239067.4018078063
17713,8.006753720698827,0.0,8.067854470570838E9,268928.48392403
17714,8.052474512627626,0.0,8.963526326838839E9,298784.2052154703
17715,8.093828940688896,0.0,9.859011480569923E9,328633.71233886055
17716,8.131576388069652,0.0,1.0754268162541481E10,358475.6029651458
17717,8.166293709248585,0.0,1.1649256859220112E10,388308.5625169764
17718,8.198430756608104,0.0,1.254397859686962E10,418132.62271053815
17719,8.228343552071639,0.0,1.34384176086746E10,447947.2542679445
17720,8.256322883516088,0.0,1.4332682997044125E10,477756.1021614187
17721,8.28260334443356,0.0,1.522677693416253E10,507559.23447492125
17722,8.30737967636815,0.0,1.6120716665768003E10,537357.2278095218
17723,8.33081423893193,0.0,1.7014489908277498E10,567149.669658889
17724,8.353043913561464,0.0,1.7908063795614685E10,596935.4700355646
17725,8.3741843638308,0.0,1.8801353133732697E10,626711.7802636595
17726,8.394338817613544,0.0,1.9694437565189106E10,656481.2635126164
17727,8.413595400965841,0.0,2.0587337652609062E10,686244.5950422831
17728,8.43203137349477,0.0,2.1480094141238594E10,716003.1429886479
17729,8.449713674752061,0.0,2.2372705263229412E10,745756.8473992277
17730,7.35283858959934,0.0,1.789955355290637E9,59665.17959490003
17731,7.528873369611295,0.0,2.684585093438882E9,89486.16540334043
17732,7.653769068387165,0.0,3.5790932339587097E9,119303.1156237551
17733,7.750632716196498,0.0,4.473390045883136E9,149113.0208100664
17734,7.954928812235605,0.0,7.160330849862397E9,119303.1156237551
17735,8.051793316480845,0.0,8.949477932229612E9,149113.0208100664
17736,8.1309310651151,0.0,1.0738300125777489E10,178917.69641037117
17737,8.197839909728351,0.0,1.2526924409465414E10,208719.14031194703
17738,8.255795428451895,0.0,1.4315286354843079E10,238515.53453041706
17739,8.30690982849354,0.0,1.6103285642637053E10,268306.09435674007
17740,8.35262635095626,0.0,1.7890853923736588E10,298088.7858160432
17741,8.307148911152034,0.0,1.6112153083288557E10,178917.69641037117
17742,8.374058158451778,0.0,1.8795890274101856E10,208719.14031194703
17743,8.432014395168178,0.0,2.1479254413024734E10,238515.53453041706
17744,8.483129260371786,0.0,2.4162069210572155E10,268306.09435674007
17745,8.52884664121554,0.0,2.684426735860116E10,298088.7858160432
17746,8.57019676898642,0.0,2.9525803779664833E10,327864.376906561
17747,8.607940866437268,0.0,3.2206673350429024E10,357633.90824062226
17748,8.642659181874016,0.0,3.4887047979788704E10,387400.1516960946
17749,8.674798306345867,0.0,3.7566729061877464E10,417159.3305248515
17750,8.704712445546189,0.0,4.024552110260666E10,446907.1268115779
17751,8.557071846290505,0.0,2.864684458739585E10,238515.53453041706
17752,8.608187347746986,0.0,3.2224957269014103E10,268306.09435674007
17753,8.653905494376914,0.0,3.580226868628643E10,298088.7858160432
17754,8.695256165800473,0.0,3.9378690029134285E10,327864.376906561
17755,8.733000154003962,0.0,4.2954166368119316E10,357633.90824062226
17756,8.76771726960991,0.0,4.652886396139196E10,387400.1516960946
17757,8.799855111144023,0.0,5.010260723333162E10,417159.3305248515
17758,8.829768889117819,0.0,5.367525759901007E10,446907.1268115779
17759,8.857744454244164,0.0,5.724660467538055E10,476639.6210742347
17760,8.884018245382105,0.0,6.081679842133409E10,506360.3897375011
17761,8.908787530686624,0.0,6.438621072636063E10,536075.5205142483
17762,8.93221448707586,0.0,6.795475468509376E10,565784.0392571648
17763,8.954434776532075,0.0,7.152208445297362E10,595481.3946354927
17764,8.750925353550347,0.0,4.476416772706791E10,298088.7858160432
17765,8.792276195776276,0.0,4.923584575188732E10,327864.376906561
17766,8.830020072147509,0.0,5.370631078755098E10,357633.90824062226
17767,8.864736555417915,0.0,5.817573011847313E10,387400.1516960946
17768,8.896873550868744,0.0,6.264391240221777E10,417159.3305248515
17769,8.926787242177959,0.0,6.711082815626575E10,446907.1268115779
17770,8.954763670581777,0.0,7.157626916975462E10,476639.6210742347
17771,8.981038991744875,0.0,7.604040264731364E10,506360.3897375011
17772,9.005809794506515,0.0,8.050358819484969E10,536075.5205142483
17773,9.029238201022839,0.0,8.496570604092E10,565784.0392571648
17774,9.051459890117432,0.0,8.942632514691786E10,595481.3946354927
17775,9.072594825326627,0.0,9.388589334565903E10,625170.871251733
17776,9.09274540411436,0.0,9.834469645199898E10,654856.7798586672
17777,9.11200002009672,0.0,1.0280295102340671E11,684540.6361428136
17778,9.130434415862357,0.0,1.0726054461359393E11,714220.770032975
17779,9.148115268408251,0.0,1.1171741289103467E11,743895.489781479
17780,9.1651013638883,0.0,1.1617347607258331E11,773563.9723369895
17781,9.181444970166963,0.0,1.2062868920930424E11,803225.2337443912
17782,9.197193371135523,0.0,1.2508321262929176E11,832881.5808906946
17783,9.212388286496193,0.0,1.2953703713322409E11,862533.7955667272
17784,9.227067090071527,0.0,1.3399012096318553E11,892180.9903588699
17785,9.241263062561053,0.0,1.3844228776985977E11,921821.1543066597
17786,9.255006726924162,0.0,1.428934911744804E11,951454.0055746768
17787,9.268325782010528,0.0,1.473436815207297E11,981079.3467494663
17788,9.28124725188739,0.0,1.5179343926685547E11,1010703.0411319478
17789,9.293788944310137,0.0,1.5624089118469E11,1040307.2977523431
17790,9.305964593761963,0.0,1.6068316238099246E11,1069861.674823277
17791,9.31780500491108,0.0,1.6512422592059167E11,1099410.6575401558
17792,9.329335887682255,0.0,1.6956713807475626E11,1128979.5558423377
17793,9.340573935489594,0.0,1.7401222116017212E11,1158567.3451532635
17794,9.351530159029581,0.0,1.7845798552288406E11,1188161.718906568
17795,9.35583089767178,0.0,1.8023400348673987E11,1217750.852001949
17796,9.244052875749821,0.0,1.3933447441050833E11,921821.1543066597
17797,9.260395849903475,0.0,1.4467769334262466E11,951454.0055746768
17798,9.27614256761144,0.0,1.5001970640205304E11,981079.3467494663
17799,9.291336753017855,0.0,1.5536118082998575E11,1010703.0411319478
17800,9.30601044512451,0.0,1.60700127687601E11,1040307.2977523431
17801,9.32019015757584,0.0,1.660335868076321E11,1069861.674823277
17802,9.331654003184681,0.0,1.7047465034723132E11,1099410.6575401558
17803,9.342827599196013,0.0,1.749175625013959E11,1128979.5558423377
17804,9.353726171449036,0.0,1.7936264558681177E11,1158567.3451532635
17805,9.36435953670387,0.0,1.838084099495237E11,1188161.718906568
17806,9.368535686373907,0.0,1.8558442791337952E11,1217750.852001949
17807,7.353094592233351,0.0,1.7910107886360226E9,59700.36025142075
17808,7.5291329945163366,0.0,2.6861904426343923E9,89539.67573531403
17809,7.6540291938645435,0.0,3.581237615903688E9,119374.58465305803
17810,7.750894554031184,0.0,4.476087886346477E9,149202.92706424923
17811,7.9551809567665615,0.0,7.16448923673892E9,119374.58465305803
17812,8.052047981819255,0.0,8.954727348945295E9,149202.92706424923
17813,8.131186694389722,0.0,1.0744622644400742E10,179025.64936886774
17814,8.198096112150477,0.0,1.2534316579811646E10,208845.01930699643
17815,8.256053302710978,0.0,1.4323788982229548E10,238660.6898706811
17816,8.307168691235688,0.0,1.6112886934075342E10,268470.1018763971
17817,8.35288723837138,0.0,1.79016044771316E10,298273.0303032297
17818,8.307392480574968,0.0,1.6121191956776232E10,179025.64936886774
17819,8.374301979075383,0.0,1.880644559462168E10,208845.01930699643
17820,8.432259478988865,0.0,2.1491379156600662E10,238660.6898706811
17821,8.483375541070552,0.0,2.417577499251729E10,268470.1018763971
17822,8.529094719983403,0.0,2.685960580481687E10,298273.0303032297
17823,8.570446101938863,0.0,2.954275973453984E10,328067.8892086196
17824,8.608189949827675,0.0,3.2225150346031555E10,357855.8385422355
17825,8.64290575057504,0.0,3.4906860587045944E10,387638.21333227865
17826,8.675042160821613,0.0,3.758782856448214E10,417413.4262847294
17827,8.70495543466435,0.0,4.026804492275876E10,447178.38184764446
17828,8.557303381994643,0.0,2.8662121187383064E10,238660.6898706811
17829,8.608419515159351,0.0,3.224218887956769E10,268470.1018763971
17830,8.654138773031782,0.0,3.582150484559836E10,298273.0303032297
17831,8.695490190667066,0.0,3.939991545729288E10,328067.8892086196
17832,8.733233933909624,0.0,4.297729476546322E10,357855.8385422355
17833,8.767949273415137,0.0,4.655372674412711E10,387638.21333227865
17834,8.800084984434953,0.0,5.012913373336829E10,417413.4262847294
17835,8.829998276100678,0.0,5.3703615480014435E10,447178.38184764446
17836,8.857975601358934,0.0,5.727708151711821E10,476930.9194249128
17837,8.884252361121707,0.0,6.084959189334106E10,506672.9105012357
17838,8.909024305720848,0.0,6.442132335459727E10,536408.8514450847
