Rupture Index,Magnitude,Average Rake (degrees),Area (m^2),Length (m)
17457,8.103484373251094,0.0,1.7926235314114906E10,298706.0455735555
17458,8.144840587366105,0.0,1.971720505445374E10,328549.31151153863
17459,8.182591252008695,0.0,2.150780347742815E10,358386.4203742988
17460,8.217312771118028,0.0,2.3297945081183895E10,388215.91789710853
17461,8.249453205654978,0.0,2.508754054608337E10,418036.1430281262
17462,8.279369174508183,0.0,2.6876585247645844E10,447846.9075044801
17463,8.307348309892369,0.0,2.8665086449301723E10,477648.98323562054
17464,8.333628104499581,0.0,3.04532101626205E10,507444.2583618503
17465,8.358402897863963,0.0,3.2240955227418324E10,537232.6303766822
17466,8.381835541900978,0.0,3.4028324882093044E10,567013.6303108208
17467,8.404063855632039,0.0,3.5815326030001305E10,596787.8968242203
17468,8.425204843420973,0.0,3.760191126212146E10,626554.9399833817
17469,8.445358099700783,0.0,3.938793375474396E10,656312.7141052515
17470,8.464613332719718,0.0,4.117356323024752E10,686064.2128703811
17471,8.48304730419675,0.0,4.295883004565093E10,715809.7751463754
17472,8.500727873120182,0.0,4.474381737097748E10,745550.8045803137
17473,8.517713992377297,0.0,4.6528512850542755E10,775286.9491709849
17474,8.534058200391073,0.0,4.831293236973976E10,805018.9199790595
17475,8.5498069632246,0.0,5.009705292546809E10,834745.988697665
17476,8.565002256300772,0.0,5.1880898424859535E10,864468.1345403165
17477,8.579681664835565,0.0,5.3664478459298706E10,894185.5275317959
17478,7.103894430459011,0.0,1.79431232822631E9,59810.40982601383
17479,7.279945664728497,0.0,2.6912216672945037E9,89707.3898510151
17480,7.404839491812648,0.0,3.5879256620297227E9,119597.52283485707
17481,7.501705597391506,0.0,4.484454783569555E9,149481.82999660075
17482,7.580849305999914,0.0,5.380881721813139E9,179362.7258599889
17483,7.64775964301167,0.0,6.277169517378898E9,209238.98537218524
17484,7.705712727143249,0.0,7.173267153500269E9,239108.90478313234
17485,7.756827318714414,0.0,8.069221812496998E9,268974.06357401196
17486,7.802548541377188,0.0,8.965054359008713E9,298835.1456902356
17487,7.843904468975135,0.0,9.860726215276714E9,328690.8669816759
17488,7.881654854280518,0.0,1.07562113690078E10,358540.3741050662
17489,7.916376136496705,0.0,1.1651468050979357E10,388382.2647313514
17490,7.9485165459543,0.0,1.2546456747657988E10,418215.224283182
17491,7.9784327671146364,0.0,1.3441178485307495E10,448039.2844767438
17492,8.006411792572793,0.0,1.4335617497112476E10,477853.9160341501
17493,8.03269192250056,0.0,1.5229882885482E10,507662.7639276243
17494,8.05746749649624,0.0,1.6123976822600407E10,537465.8962411269
17495,8.080901695090724,0.0,1.701791655420588E10,567263.8895757275
17496,8.103131839935571,0.0,1.7911689796715374E10,597056.3314250946
17497,8.124274684561057,0.0,1.880526368405256E10,626842.1318017703
17498,8.144429560573354,0.0,1.969855302217057E10,656618.4420298652
17499,8.163686096656312,0.0,2.059163745362698E10,686387.9252788221
17500,8.182121202817525,0.0,2.1484537541046936E10,716151.2568084887
17501,8.199802741736367,0.0,2.2377294029676468E10,745909.8047548536
17502,7.1030063225212645,0.0,1.7906468049251137E9,59688.223203564216
17503,7.279014992948305,0.0,2.685460679787713E9,89515.35489754051
17504,7.403890051740037,0.0,3.580090417935958E9,119336.34070598091
17505,7.500750027423775,0.0,4.474598558455786E9,149153.2909263956
17506,7.705044080026733,0.0,7.1622315555157795E9,119336.34070598091
17507,7.801905348511527,0.0,8.951786869304905E9,149153.2909263956
17508,7.881037573083187,0.0,1.074093395167212E10,178963.19611270688
17509,7.947938071641728,0.0,1.2529756145219994E10,208767.87171301164
17510,8.005889285645758,0.0,1.4318380428907919E10,238569.3156145875
17511,8.057003044048617,0.0,1.6106742374285585E10,268365.70983305754
17512,8.102720714144292,0.0,1.789474166207956E10,298156.26965938054
17513,8.057250036456844,0.0,1.6115905232991245E10,178963.19611270688
17514,8.12415174179817,0.0,1.8799940921451366E10,208767.87171301164
17515,8.1821038297543,0.0,2.1483678112264668E10,238569.3156145875
17516,8.23321863762882,0.0,2.416704225118755E10,268365.70983305754
17517,8.278937063358466,0.0,2.684985704873497E10,298156.26965938054
17518,8.320288711125702,0.0,2.953205519676397E10,327938.9611186837
17519,8.358034146464437,0.0,3.221359161782764E10,357714.5522092015
17520,8.392751455949325,0.0,3.4894461188591835E10,387484.08354326274
17521,8.424892015215033,0.0,3.757483581795152E10,417250.3269987351
17522,8.454809509372836,0.0,4.0254516900040276E10,447009.505827492
17523,8.307158290259336,0.0,2.8652547160788425E10,238569.3156145875
17524,8.358273796313293,0.0,3.223137245927239E10,268365.70983305754
17525,8.403993023665864,0.0,3.580948514089064E10,298156.26965938054
17526,8.44534556071398,0.0,3.938679655816296E10,327938.9611186837
17527,8.483091661129642,0.0,4.296321790101081E10,357714.5522092015
17528,8.517809014383587,0.0,4.653869423999585E10,387484.08354326274
17529,8.549948582986977,0.0,5.01133918332685E10,417250.3269987351
17530,8.57986498104662,0.0,5.368713510520815E10,447009.505827492
17531,8.60784443714331,0.0,5.72597854708866E10,476757.30211421836
17532,8.63412059360723,0.0,6.083113254725708E10,506489.7963768752
17533,8.658889475333936,0.0,6.4401326293210625E10,536210.5650401416
17534,8.68231662711507,0.0,6.7970738598237144E10,565925.6958168888
17535,8.704539193728264,0.0,7.153928255697029E10,595634.2145598053
17536,8.501011145476202,0.0,4.477301146772947E10,298156.26965938054
17537,8.54236406110452,0.0,4.924580803873287E10,327938.9611186837
17538,8.580110431182947,0.0,5.3717486063552284E10,357714.5522092015
17539,8.61482777801546,0.0,5.818795109921595E10,387484.08354326274
17540,8.646966841865739,0.0,6.265737043013811E10,417250.3269987351
17541,8.676882518689585,0.0,6.7125552713882744E10,447009.505827492
17542,8.704861949831118,0.0,7.159246846793071E10,476757.30211421836
17543,8.731138968042288,0.0,7.60579094814196E10,506489.7963768752
17544,8.755909341309223,0.0,8.052204295897864E10,536210.5650401416
17545,8.77933797675791,0.0,8.498522850651462E10,565925.6958168888
17546,8.80156196644269,0.0,8.944734635258496E10,595634.2145598053
17547,8.822696913715621,0.0,9.390796545858282E10,625331.5699381332
17548,8.842846242392575,0.0,9.8367533657324E10,655021.0465543736
17549,8.862098802588577,0.0,1.0282633676366396E11,684706.9551613077
17550,8.880531769240749,0.0,1.0728459133507167E11,714390.8114454541
17551,8.898211557365903,0.0,1.117421849252589E11,744070.9453356155
17552,8.915196968943048,0.0,1.1619905320269962E11,773745.6650841195
17553,8.931540104306055,0.0,1.2065511638424829E11,803414.14763963
17554,8.947287511881916,0.0,1.2511032952096922E11,833075.4090470318
17555,8.962481533507601,0.0,1.2956485294095673E11,862731.7561933352
17556,8.977159638590722,0.0,1.3401867744488907E11,892383.9708693677
17557,8.991355511221341,0.0,1.3847176127485046E11,922031.1656615104
17558,9.00509922349902,0.0,1.4292392808152466E11,951671.3296093002
17559,9.018418470571484,0.0,1.473751314861454E11,981304.1808773173
17560,9.031338461053247,0.0,1.518253218323947E11,1010929.5220521068
17561,9.04388396546591,0.0,1.5627507957852048E11,1040553.2164345883
17562,9.056070987463123,0.0,1.6072253149635492E11,1070157.4730549837
17563,9.067911712958937,0.0,1.6516480269265738E11,1099711.8501259175
17564,9.079435066604475,0.0,1.6960586623225668E11,1129260.8328427963
17565,9.090665164234531,0.0,1.740487783864212E11,1158829.7311449782
17566,9.101617457692178,0.0,1.7849386147183704E11,1188417.520455904
17567,9.112301947310685,0.0,1.8293962583454898E11,1218011.8942092084
17568,9.116497834104633,0.0,1.8471564379840482E11,1247601.0273045895
17569,9.007801828629049,0.0,1.4381611472217322E11,951671.3296093002
17570,9.02364469374898,0.0,1.4915933365428964E11,981304.1808773173
17571,9.038926511553019,0.0,1.5450134671371805E11,1010929.5220521068
17572,9.053687361879682,0.0,1.5984282114165076E11,1040553.2164345883
17573,9.067956320238252,0.0,1.6518176799926593E11,1070157.4730549837
17574,9.08175736255043,0.0,1.7051522711929703E11,1099711.8501259175
17575,9.092923744743047,0.0,1.7495629065889633E11,1129260.8328427963
17576,9.103814679099125,0.0,1.7939920281306085E11,1158829.7311449782
17577,9.11444429446357,0.0,1.8384428589847668E11,1188417.520455904
17578,9.124821518295422,0.0,1.8829005026118863E11,1218011.8942092084
17579,9.128898733242004,0.0,1.9006606822504446E11,1247601.0273045895
17580,7.103235433327656,0.0,1.7915917057697496E9,59719.72011231442
17581,7.279257635867991,0.0,2.686961483581453E9,89565.37895316017
17582,7.404138749441151,0.0,3.5821411375798225E9,119404.69443705343
17583,7.501001309983047,0.0,4.477188310849118E9,149239.60335479744
17584,7.705282292421101,0.0,7.166161152342833E9,119404.69443705343
17585,7.8021471216273,0.0,8.956771750404657E9,149239.60335479744
17586,7.881283174221988,0.0,1.0747009862611032E10,179067.94576598864
17587,7.948185792982178,0.0,1.2536905158066477E10,208890.66807060715
17588,8.00613849628357,0.0,1.4326599093477383E10,238710.0380087358
17589,8.057254516913147,0.0,1.6116071495895285E10,268525.70857242047
17590,8.102973716162106,0.0,1.790516944774108E10,298335.12057813647
17591,8.05748511232258,0.0,1.612463085635688E10,179067.94576598864
17592,8.124389005132366,0.0,1.881021450415569E10,208890.66807060715
17593,8.182342100625133,0.0,2.1495468142001137E10,238710.0380087358
17594,8.233458647435507,0.0,2.418040170398012E10,268525.70857242047
17595,8.279178657235803,0.0,2.686479753989675E10,298335.12057813647
17596,8.320532365116204,0.0,2.954862835219633E10,328138.04900496907
17597,8.35827931833645,0.0,3.22317822819193E10,357932.907910359
17598,8.392996717168737,0.0,3.491417289341101E10,387720.85724397487
17599,8.425135214259207,0.0,3.759588313442539E10,417503.23203401803
17600,8.455050399715988,0.0,4.02768511118616E10,447278.44498646876
17601,8.307384724663887,0.0,2.866749006606026E10,238710.0380087358
17602,8.358501232375383,0.0,3.224825617455096E10,268525.70857242047
17603,8.404221437848376,0.0,3.582832386673559E10,298335.12057813647
17604,8.445575325903663,0.0,3.940763983276625E10,328138.04900496907
17605,8.48332240275314,0.0,4.298605044446078E10,357932.907910359
17606,8.51803978215808,0.0,4.656342975263111E10,387720.85724397487
17607,8.550177916554754,0.0,5.0139861731295E10,417503.23203401803
17608,8.580092504084831,0.0,5.3715268720536194E10,447278.44498646876
17609,8.608071650955948,0.0,5.7289750467182335E10,477043.40054938383
17610,8.634349591427842,0.0,6.08632165042861E10,506795.93812665215
17611,8.659121395711608,0.0,6.443572688050896E10,536537.9292029751
17612,8.682551181845787,0.0,6.800745834176517E10,566273.8701468242
17613,8.704776119192768,0.0,7.157832086262029E10,596001.8678781595
17614,8.725912129674274,0.0,7.514801962328099E10,625719.519229974
17615,8.746062569808512,0.0,7.871690363680156E10,655429.8675037138
17616,8.765315904649807,0.0,8.228512984824455E10,685135.3691418098
17617,8.783749337525855,0.0,8.585286886165065E10,714838.1149365773
17618,8.801429454374183,0.0,8.94200582832208E10,744537.124009335
17619,8.818415252160477,0.0,9.298668499175894E10,774231.1176938683
17620,8.834758863692366,0.0,9.655269377620753E10,803919.2391445182
17621,8.850506915975934,0.0,1.0011806899548701E11,833600.8647226553
17622,8.865701578415603,0.0,1.0368290193202892E11,863278.0519878468
17623,8.88038021847523,0.0,1.0724715995125569E11,892950.8559012989
17624,8.89457660322103,0.0,1.1081082820038356E11,922618.9226975242
17625,8.9116955188059,0.0,1.152659769095657E11,952280.5179441717
17626,8.92816183686819,0.0,1.1972021048531221E11,981935.1724469281
17627,8.944023141732005,0.0,1.2417346331864026E11,1011582.6904830191
17628,8.959323860781023,0.0,1.2862622687273445E11,1041227.2600599331
17629,8.974097466080755,0.0,1.3307704597713525E11,1070850.2972352314
17630,8.988372395563575,0.0,1.3752387382602E11,1100428.2608496228
17631,8.999455020499232,0.0,1.4107846784806686E11,1129998.082789292
17632,9.010265611487522,0.0,1.4463431312420572E11,1159586.9914974682
17633,9.020818325606927,0.0,1.481917624940539E11,1189196.6249792057
17634,7.103438052165286,0.0,1.7924277636542282E9,59747.59016584097
17635,7.279474157337044,0.0,2.688301428179001E9,89610.04863745239
17636,7.404366482278508,0.0,3.5840200147630095E9,119467.33809582121
17637,7.501233578947851,0.0,4.479583439555538E9,149319.45358152056
17638,7.705499327556,0.0,7.169743282061476E9,119467.33809582121
17639,7.802369000686023,0.0,8.961348898209055E9,149319.45358152056
17640,7.881508704747922,0.0,1.0752592275064974E10,179165.7145613956
17641,7.94841398294643,0.0,1.2543494122320585E10,209006.16708778503
17642,8.006367839773487,0.0,1.4334166731880503E10,238843.26317570795
17643,8.057485091546823,0.0,1.6124630084986801E10,268676.6664059126
17644,8.103205874423185,0.0,1.7914743478811077E10,298503.8486303706
17645,8.057698671295471,0.0,1.6132561904005997E10,179165.7145613956
17646,8.124604754245489,0.0,1.881956138738298E10,209006.16708778503
17647,8.18255864367596,0.0,2.1506188655939625E10,238843.26317570795
17648,8.233675608235572,0.0,2.419248455555764E10,268676.6664059126
17649,8.279396394130794,0.0,2.6878269805649918E10,298503.8486303706
17650,8.320750859724534,0.0,2.9563498095553795E10,328324.8426848834
17651,8.358498628870189,0.0,3.2248062853319695E10,358138.9484866378
17652,8.393215969066567,0.0,3.49318036488295E10,387943.79350313975
17653,8.425353268975497,0.0,3.761476439465973E10,417740.99183152185
17654,8.455266688853753,0.0,4.029691497416802E10,447529.30607971235
17655,8.483245586977802,0.0,4.297844795676905E10,477309.61367614276
17656,8.50952444071021,0.0,4.5659338055530426E10,507081.1150100514
17657,8.53429775191154,0.0,4.833958857240617E10,536843.8090930872
17658,8.557728776462149,0.0,5.101924180325781E10,566598.881274593
17659,8.579955000346112,0.0,5.369826438445574E10,596346.7926155721
17660,8.601092326229175,0.0,5.6376433525802E10,626085.0145482639
17661,8.621244077427798,0.0,5.9054007070972855E10,655816.4822075374
17662,8.640498476648256,0.0,6.1731068228342896E10,685542.9621519373
17663,8.658932622500325,0.0,6.440772489134863E10,715265.2754769098
17664,8.676613233100312,0.0,6.708394416955966E10,744982.7306079711
17665,8.69359954811304,0.0,6.975975114942523E10,774695.6470999535
17666,8.709943769466822,0.0,7.243511637180177E10,804403.8021240982
17667,8.725692598985178,0.0,7.51100427513085E10,834106.4969441807
17668,8.740887971414367,0.0,7.778455983176038E10,863804.3984934821
17669,8.755567210704717,0.0,8.04586338243679E10,893497.0538791172
17670,8.769764129105944,0.0,8.313226018761058E10,923184.7960063459
17671,8.78800140088621,0.0,8.669756105170778E10,952866.3913382157
17672,8.80550019932553,0.0,9.026215500503874E10,982541.4519595262
17673,8.822317602714234,0.0,9.382598234667018E10,1012210.1774885914
17674,8.838506195011403,0.0,9.738940900456421E10,1041875.602933856
17675,7.103637244664524,0.0,1.7932500638879519E9,59775.00317888732
17676,7.279678035385202,0.0,2.6895637396932573E9,89652.1261524853
